"zone","area","sub-area","pole","latitude","longitude","configid","configname","time_start","time_end","time_limit","days_in_operation","price","mobile_pay","multi_space","restrictions"
"Downtown","Little Italy","1500 STATE ST","ST-1504","32.721368000","-117.166590000","57006","Downtown MK5 - 4 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","4 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1500 STATE ST","ST-1506","32.721521000","-117.166590000","57006","Downtown MK5 - 4 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","4 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1500 STATE ST","ST-1510","32.721654000","-117.166590000","57006","Downtown MK5 - 4 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","4 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1500 STATE ST","ST-1512","32.721788000","-117.166590000","57006","Downtown MK5 - 4 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","4 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1600 STATE ST","ST-1602","32.722639000","-117.166596000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1400 UNION ST","U-1405","32.720112148","-117.165576182","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1400 UNION ST","U-1407","32.720227517","-117.165574505","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1400 UNION ST","U-1416","32.720470000","-117.165705000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1400 UNION ST","U-1418","32.720564000","-117.165706000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1400 UNION ST","U-1420","32.720678000","-117.165707000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1400 UNION ST","U-1427","32.720774000","-117.165525000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1400 UNION ST","U-1425","32.720774000","-117.165525000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1400 UNION ST","U-1424","32.720590000","-117.165807000","57001","Downtown MK5 – 30 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","30 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1400 UNION ST","U-1408","32.720292000","-117.165633000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1600 UNION ST","U-1619","32.722240000","-117.165536000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1600 UNION ST","U-1621","32.722488000","-117.165538000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","1600 UNION ST","U-1623","32.722718000","-117.165539000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","100 WEST ASH ST","WAH-116","32.719975000","-117.163534000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST ASH ST","WAH-200N","32.719903000","-117.165766000","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST ASH ST","WAH-400N","32.719852000","-117.167002000","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","500 WEST ASH ST","WAH-514","32.719977000","-117.159485000","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST BEECH ST","WBE-400S","32.720818000","-117.167054000","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST BEECH ST","WBE-402","32.721016000","-117.160958000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST BEECH ST","WBE-404","32.721016000","-117.160873000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST BEECH ST","WBE-412","32.721017000","-117.160533000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST BEECH ST","WBE-420","32.721017000","-117.160169000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","500 WEST BEECH ST","WBE-500S","32.720832847","-117.167886570","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","500 WEST BEECH ST","WBE-500N","32.720757000","-117.167687000","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST BEECH ST","WBE-600","32.720930000","-117.168426000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST BEECH ST","WBE-602","32.720930000","-117.168426000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST CEDAR ST","WCE-406","32.722069000","-117.160986000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST CEDAR ST","WCE-408","32.722069000","-117.160867000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST CEDAR ST","WCE-410","32.722069000","-117.160748000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST CEDAR ST","WCE-414","32.722069000","-117.160612000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","400 WEST CEDAR ST","WCE-416","32.722069000","-117.160492000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-200","32.723080000","-117.164885000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-201","32.722896000","-117.164980000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-202","32.723080000","-117.164931000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-203","32.722925000","-117.164961000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-204","32.723079000","-117.165023000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-205","32.722925000","-117.165053000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-206","32.723079000","-117.165116000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-207","32.722924000","-117.165145000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-208","32.723078000","-117.165208000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-210","32.723078000","-117.165238000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-212","32.723078000","-117.165284000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-214","32.723077000","-117.165330000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-216","32.723077000","-117.165376000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-218","32.723077000","-117.165422000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","200 WEST DATE ST","WDA-220","32.723077000","-117.165469000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-703","32.722938212","-117.169511988","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-704","32.723037499","-117.169383913","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-701","32.722940186","-117.169350385","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-707","32.722932288","-117.169570662","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-708","32.723047371","-117.169593125","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-709","32.722930878","-117.169638387","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-710","32.723036088","-117.169653810","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-712","32.723050192","-117.169730924","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-706","32.723051320","-117.169552892","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-705","32.722936237","-117.169497236","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-700","32.723083496","-117.169427830","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","700 WEST DATE ST","WDA-702","32.723052978","-117.169480673","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST FIR ST","WFI-619","32.724491000","-117.168521000","57001","Downtown MK5 – 30 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","30 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST FIR ST","WFI-621","32.724502000","-117.168542000","57001","Downtown MK5 – 30 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","30 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST FIR ST","WFI-623","32.724489000","-117.168156000","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST FIR ST","WFI-600S","32.724523000","-117.167972000","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST FIR ST","WFI-624","32.724589000","-117.168474000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST FIR ST","WFI-622","32.724577846","-117.168248333","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-804","32.723966000","-117.169940000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-805","32.724056000","-117.169642000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-806","32.723966000","-117.169940000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-807","32.724056000","-117.169642000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-808","32.723966000","-117.169942000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-809","32.724057000","-117.169650000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-810","32.723969000","-117.169945000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-803","32.724056000","-117.169642000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-802","32.723966000","-117.169938000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-812","32.723972000","-117.169945000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST FIR ST","WFI-814","32.723977000","-117.169937000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-615","32.725375000","-117.168831000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-617","32.725355000","-117.168893000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-613","32.725413000","-117.168707000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-611","32.725451000","-117.168584000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-600","32.725702000","-117.168307000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-602","32.725682000","-117.168369000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-604","32.725663000","-117.168431000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-606","32.725649000","-117.168477000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-608","32.725630000","-117.168539000","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-610","32.725610000","-117.168600000","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-612","32.725572000","-117.168724000","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","600 WEST GRAPE ST","WGP-614","32.725538000","-117.168832000","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-804","32.725138000","-117.170127000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-805","32.725035000","-117.170361000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-807","32.725031000","-117.170109000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-809","32.724786000","-117.170296000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-811","32.724761000","-117.170310000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-813","32.725035000","-117.170361000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-814","32.725082000","-117.170315000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-815","32.724846000","-117.170457000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-816","32.725020000","-117.170518000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Little Italy","800 WEST GRAPE ST","WGP-803","32.724979000","-117.170026000","57007","Downtown MK5 - 9 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
